,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
16557,0.2,2,2304,1,48-0,311,Bernoulli,LeastSqs-Num,0.290468932330439
16558,0.2,2,2304,1,48-0,311,Bernoulli,Diff-Means-Stnd,-0.6826602132246486
16559,0.2,2,2304,1,48-0,311,Bernoulli,Diff-Means-Frac-0.75,-0.6495158613214999
16560,0.2,2,2304,1,48-0,312,Bernoulli,Graph-Aware,0.09375387238769335
16561,0.2,2,2304,1,48-0,312,Bernoulli,LeastSqs-Prop,-0.1774917379600462
16562,0.2,2,2304,1,48-0,312,Bernoulli,LeastSqs-Num,0.3452323383699545
16563,0.2,2,2304,1,48-0,312,Bernoulli,Diff-Means-Stnd,-0.6576017196378786
16564,0.2,2,2304,1,48-0,312,Bernoulli,Diff-Means-Frac-0.75,-1.1428354779836307
16565,0.2,2,2304,1,48-0,313,Bernoulli,Graph-Aware,0.15566602954291933
16566,0.2,2,2304,1,48-0,313,Bernoulli,LeastSqs-Prop,-0.1587108520089314
16567,0.2,2,2304,1,48-0,313,Bernoulli,LeastSqs-Num,0.35207048963008847
16568,0.2,2,2304,1,48-0,313,Bernoulli,Diff-Means-Stnd,-0.6360479866082824
16569,0.2,2,2304,1,48-0,313,Bernoulli,Diff-Means-Frac-0.75,-1.1364376588541505
16570,0.2,2,2304,1,48-0,314,Bernoulli,Graph-Aware,-0.42345578105534565
16571,0.2,2,2304,1,48-0,314,Bernoulli,LeastSqs-Prop,-0.159965942365762
16572,0.2,2,2304,1,48-0,314,Bernoulli,LeastSqs-Num,0.3186196691716132
16573,0.2,2,2304,1,48-0,314,Bernoulli,Diff-Means-Stnd,-0.6621839254904703
16574,0.2,2,2304,1,48-0,314,Bernoulli,Diff-Means-Frac-0.75,-1.1304468170321273
16575,0.2,2,2304,1,48-0,315,Bernoulli,Graph-Aware,0.5232979801188138
16576,0.2,2,2304,1,48-0,315,Bernoulli,LeastSqs-Prop,-0.18772130410786847
16577,0.2,2,2304,1,48-0,315,Bernoulli,LeastSqs-Num,0.30464421616066006
16578,0.2,2,2304,1,48-0,315,Bernoulli,Diff-Means-Stnd,-0.6635821102512336
16579,0.2,2,2304,1,48-0,315,Bernoulli,Diff-Means-Frac-0.75,-0.507155243608134
16580,0.2,2,2304,1,48-0,316,Bernoulli,Graph-Aware,0.08462465424075996
16581,0.2,2,2304,1,48-0,316,Bernoulli,LeastSqs-Prop,-0.16677601366738767
16582,0.2,2,2304,1,48-0,316,Bernoulli,LeastSqs-Num,0.3708546440433526
16583,0.2,2,2304,1,48-0,316,Bernoulli,Diff-Means-Stnd,-0.6583950363825436
16584,0.2,2,2304,1,48-0,316,Bernoulli,Diff-Means-Frac-0.75,-1.1466489771388615
16585,0.2,2,2304,1,48-0,317,Bernoulli,Graph-Aware,-0.15574748470732888
16586,0.2,2,2304,1,48-0,317,Bernoulli,LeastSqs-Prop,-0.11435713558231654
16587,0.2,2,2304,1,48-0,317,Bernoulli,LeastSqs-Num,0.3950211767578414
16588,0.2,2,2304,1,48-0,317,Bernoulli,Diff-Means-Stnd,-0.6788723857876181
16589,0.2,2,2304,1,48-0,317,Bernoulli,Diff-Means-Frac-0.75,-0.7831828993396297
16590,0.2,2,2304,1,48-0,318,Bernoulli,Graph-Aware,0.24961960599893707
16591,0.2,2,2304,1,48-0,318,Bernoulli,LeastSqs-Prop,-0.22711262807704286
16592,0.2,2,2304,1,48-0,318,Bernoulli,LeastSqs-Num,0.2244874007905523
16593,0.2,2,2304,1,48-0,318,Bernoulli,Diff-Means-Stnd,-0.6721164088824124
16594,0.2,2,2304,1,48-0,318,Bernoulli,Diff-Means-Frac-0.75,-1.1352043356085657
16595,0.2,2,2304,1,48-0,319,Bernoulli,Graph-Aware,0.07833008741144923
16596,0.2,2,2304,1,48-0,319,Bernoulli,LeastSqs-Prop,-0.19308662724539138
16597,0.2,2,2304,1,48-0,319,Bernoulli,LeastSqs-Num,0.3182593651666178
16598,0.2,2,2304,1,48-0,319,Bernoulli,Diff-Means-Stnd,-0.6300987626787206
16599,0.2,2,2304,1,48-0,319,Bernoulli,Diff-Means-Frac-0.75,-1.1356863999694986
16600,0.2,2,2304,1,48-0,320,Bernoulli,Graph-Aware,0.15545355926407028
16601,0.2,2,2304,1,48-0,320,Bernoulli,LeastSqs-Prop,-0.2015253316592806
16602,0.2,2,2304,1,48-0,320,Bernoulli,LeastSqs-Num,0.25077976730309953
16603,0.2,2,2304,1,48-0,320,Bernoulli,Diff-Means-Stnd,-0.6516140001591001
16604,0.2,2,2304,1,48-0,320,Bernoulli,Diff-Means-Frac-0.75,-1.131253695868694
16605,0.2,2,2304,1,48-0,321,Bernoulli,Graph-Aware,0.04566770250750709
16606,0.2,2,2304,1,48-0,321,Bernoulli,LeastSqs-Prop,-0.18688417999048615
16607,0.2,2,2304,1,48-0,321,Bernoulli,LeastSqs-Num,0.2940455004979478
16608,0.2,2,2304,1,48-0,321,Bernoulli,Diff-Means-Stnd,-0.6636938798467559
16609,0.2,2,2304,1,48-0,321,Bernoulli,Diff-Means-Frac-0.75,-1.1332129370130064
16610,0.2,2,2304,1,48-0,322,Bernoulli,Graph-Aware,-0.21271772091597624
16611,0.2,2,2304,1,48-0,322,Bernoulli,LeastSqs-Prop,-0.19192584141576347
16612,0.2,2,2304,1,48-0,322,Bernoulli,LeastSqs-Num,0.2558448908725493
16613,0.2,2,2304,1,48-0,322,Bernoulli,Diff-Means-Stnd,-0.6568409915904957
16614,0.2,2,2304,1,48-0,322,Bernoulli,Diff-Means-Frac-0.75,-1.1250042110154068
16615,0.2,2,2304,1,48-0,323,Bernoulli,Graph-Aware,0.3362492027717096
16616,0.2,2,2304,1,48-0,323,Bernoulli,LeastSqs-Prop,-0.1779796165592298
16617,0.2,2,2304,1,48-0,323,Bernoulli,LeastSqs-Num,0.28677923537786976
16618,0.2,2,2304,1,48-0,323,Bernoulli,Diff-Means-Stnd,-0.6539712473074393
16619,0.2,2,2304,1,48-0,323,Bernoulli,Diff-Means-Frac-0.75,-0.8235163988501559
16620,0.2,2,2304,1,48-0,324,Bernoulli,Graph-Aware,0.06491811037026284
16621,0.2,2,2304,1,48-0,324,Bernoulli,LeastSqs-Prop,-0.17647112304651974
16622,0.2,2,2304,1,48-0,324,Bernoulli,LeastSqs-Num,0.2991441750431077
16623,0.2,2,2304,1,48-0,324,Bernoulli,Diff-Means-Stnd,-0.6501654740182435
16624,0.2,2,2304,1,48-0,324,Bernoulli,Diff-Means-Frac-0.75,-1.1293880290425937
16625,0.2,2,2304,1,48-0,325,Bernoulli,Graph-Aware,-0.40381704668084356
16626,0.2,2,2304,1,48-0,325,Bernoulli,LeastSqs-Prop,-0.21535851816055362
16627,0.2,2,2304,1,48-0,325,Bernoulli,LeastSqs-Num,0.26665948757296365
16628,0.2,2,2304,1,48-0,325,Bernoulli,Diff-Means-Stnd,-0.6573816596584137
16629,0.2,2,2304,1,48-0,325,Bernoulli,Diff-Means-Frac-0.75,-1.1328571219965142
16630,0.2,2,2304,1,48-0,326,Bernoulli,Graph-Aware,0.2591434017230001
16631,0.2,2,2304,1,48-0,326,Bernoulli,LeastSqs-Prop,-0.2506308692952964
16632,0.2,2,2304,1,48-0,326,Bernoulli,LeastSqs-Num,0.2867438946134009
16633,0.2,2,2304,1,48-0,326,Bernoulli,Diff-Means-Stnd,-0.6488725471171088
16634,0.2,2,2304,1,48-0,326,Bernoulli,Diff-Means-Frac-0.75,-0.8557475124151739
16635,0.2,2,2304,1,48-0,327,Bernoulli,Graph-Aware,-0.10185586771295868
16636,0.2,2,2304,1,48-0,327,Bernoulli,LeastSqs-Prop,-0.17577241712842945
16637,0.2,2,2304,1,48-0,327,Bernoulli,LeastSqs-Num,0.2982658022019502
16638,0.2,2,2304,1,48-0,327,Bernoulli,Diff-Means-Stnd,-0.6473686893154438
16639,0.2,2,2304,1,48-0,327,Bernoulli,Diff-Means-Frac-0.75,-0.9480482181533701
16640,0.2,2,2304,1,48-0,328,Bernoulli,Graph-Aware,0.3560497814623643
16641,0.2,2,2304,1,48-0,328,Bernoulli,LeastSqs-Prop,-0.16595927644836625
16642,0.2,2,2304,1,48-0,328,Bernoulli,LeastSqs-Num,0.3541824305589231
16643,0.2,2,2304,1,48-0,328,Bernoulli,Diff-Means-Stnd,-0.6394528627801075
16644,0.2,2,2304,1,48-0,328,Bernoulli,Diff-Means-Frac-0.75,-1.133945862638808
16645,0.2,2,2304,1,48-0,329,Bernoulli,Graph-Aware,-0.26228636470893496
16646,0.2,2,2304,1,48-0,329,Bernoulli,LeastSqs-Prop,-0.1716611849210953
16647,0.2,2,2304,1,48-0,329,Bernoulli,LeastSqs-Num,0.273755552800668
16648,0.2,2,2304,1,48-0,329,Bernoulli,Diff-Means-Stnd,-0.6447685817404148
16649,0.2,2,2304,1,48-0,329,Bernoulli,Diff-Means-Frac-0.75,-0.4439575152890512
16650,0.2,2,2304,1,48-0,330,Bernoulli,Graph-Aware,-0.19229222258901818
16651,0.2,2,2304,1,48-0,330,Bernoulli,LeastSqs-Prop,-0.2062581564580998
16652,0.2,2,2304,1,48-0,330,Bernoulli,LeastSqs-Num,0.31623250076137654
16653,0.2,2,2304,1,48-0,330,Bernoulli,Diff-Means-Stnd,-0.6528392166314952
16654,0.2,2,2304,1,48-0,330,Bernoulli,Diff-Means-Frac-0.75,-0.43279853204566304
16655,0.2,2,2304,1,48-0,331,Bernoulli,Graph-Aware,0.5013526462117659
16656,0.2,2,2304,1,48-0,331,Bernoulli,LeastSqs-Prop,-0.19706057518326292
16657,0.2,2,2304,1,48-0,331,Bernoulli,LeastSqs-Num,0.31969601396545144
16658,0.2,2,2304,1,48-0,331,Bernoulli,Diff-Means-Stnd,-0.6498975890071692
16659,0.2,2,2304,1,48-0,331,Bernoulli,Diff-Means-Frac-0.75,-1.1366881572412122
16660,0.2,2,2304,1,48-0,332,Bernoulli,Graph-Aware,0.08879796634077067
16661,0.2,2,2304,1,48-0,332,Bernoulli,LeastSqs-Prop,-0.19821976921771622
16662,0.2,2,2304,1,48-0,332,Bernoulli,LeastSqs-Num,0.2722833663042774
16663,0.2,2,2304,1,48-0,332,Bernoulli,Diff-Means-Stnd,-0.6541478088625143
16664,0.2,2,2304,1,48-0,332,Bernoulli,Diff-Means-Frac-0.75,-0.5113062759273215
16665,0.2,2,2304,1,48-0,333,Bernoulli,Graph-Aware,-0.25834637623862916
16666,0.2,2,2304,1,48-0,333,Bernoulli,LeastSqs-Prop,-0.21649427609650188
16667,0.2,2,2304,1,48-0,333,Bernoulli,LeastSqs-Num,0.2975230354462417
16668,0.2,2,2304,1,48-0,333,Bernoulli,Diff-Means-Stnd,-0.6572792946673146
16669,0.2,2,2304,1,48-0,333,Bernoulli,Diff-Means-Frac-0.75,-1.1320889156806484
16670,0.2,2,2304,1,48-0,334,Bernoulli,Graph-Aware,-0.1897771182253449
16671,0.2,2,2304,1,48-0,334,Bernoulli,LeastSqs-Prop,-0.2412400292999023
16672,0.2,2,2304,1,48-0,334,Bernoulli,LeastSqs-Num,0.2972076953455651
16673,0.2,2,2304,1,48-0,334,Bernoulli,Diff-Means-Stnd,-0.6662922136963645
16674,0.2,2,2304,1,48-0,334,Bernoulli,Diff-Means-Frac-0.75,-1.140789582699403
16675,0.2,2,2304,1,48-0,335,Bernoulli,Graph-Aware,0.02225033815850505
16676,0.2,2,2304,1,48-0,335,Bernoulli,LeastSqs-Prop,-0.12878161326850368
16677,0.2,2,2304,1,48-0,335,Bernoulli,LeastSqs-Num,0.3678576244212525
16678,0.2,2,2304,1,48-0,335,Bernoulli,Diff-Means-Stnd,-0.6443348434156723
16679,0.2,2,2304,1,48-0,335,Bernoulli,Diff-Means-Frac-0.75,-1.1408972353152158
16680,0.2,2,2304,1,48-0,336,Bernoulli,Graph-Aware,-0.1115946581219621
16681,0.2,2,2304,1,48-0,336,Bernoulli,LeastSqs-Prop,-0.21845596188975688
16682,0.2,2,2304,1,48-0,336,Bernoulli,LeastSqs-Num,0.2742561518487922
16683,0.2,2,2304,1,48-0,336,Bernoulli,Diff-Means-Stnd,-0.6614850013312924
16684,0.2,2,2304,1,48-0,336,Bernoulli,Diff-Means-Frac-0.75,-1.1356180158954912
16685,0.2,2,2304,1,48-0,337,Bernoulli,Graph-Aware,-0.2620852813046463
16686,0.2,2,2304,1,48-0,337,Bernoulli,LeastSqs-Prop,-0.27440919362829486
16687,0.2,2,2304,1,48-0,337,Bernoulli,LeastSqs-Num,0.23558419011225973
16688,0.2,2,2304,1,48-0,337,Bernoulli,Diff-Means-Stnd,-0.6638700741494398
16689,0.2,2,2304,1,48-0,337,Bernoulli,Diff-Means-Frac-0.75,-0.7457669494319461
16690,0.2,2,2304,1,48-0,338,Bernoulli,Graph-Aware,-0.18028661790752182
16691,0.2,2,2304,1,48-0,338,Bernoulli,LeastSqs-Prop,-0.2309551542554616
16692,0.2,2,2304,1,48-0,338,Bernoulli,LeastSqs-Num,0.2495226735760127
16693,0.2,2,2304,1,48-0,338,Bernoulli,Diff-Means-Stnd,-0.6739865761405294
16694,0.2,2,2304,1,48-0,338,Bernoulli,Diff-Means-Frac-0.75,-1.139461317227698
16695,0.2,2,2304,1,48-0,339,Bernoulli,Graph-Aware,0.17579357862381165
16696,0.2,2,2304,1,48-0,339,Bernoulli,LeastSqs-Prop,-0.19191758954142676
16697,0.2,2,2304,1,48-0,339,Bernoulli,LeastSqs-Num,0.3897736875694537
16698,0.2,2,2304,1,48-0,339,Bernoulli,Diff-Means-Stnd,-0.6613150921922818
16699,0.2,2,2304,1,48-0,339,Bernoulli,Diff-Means-Frac-0.75,-0.6381420376881012
16700,0.2,2,2304,1,48-0,340,Bernoulli,Graph-Aware,-0.018750629020474318
16701,0.2,2,2304,1,48-0,340,Bernoulli,LeastSqs-Prop,-0.2218390100524487
16702,0.2,2,2304,1,48-0,340,Bernoulli,LeastSqs-Num,0.2891310508320014
16703,0.2,2,2304,1,48-0,340,Bernoulli,Diff-Means-Stnd,-0.6583526350558154
16704,0.2,2,2304,1,48-0,340,Bernoulli,Diff-Means-Frac-0.75,-1.1357607539707233
16705,0.2,2,2304,1,48-0,341,Bernoulli,Graph-Aware,0.3006172729696695
16706,0.2,2,2304,1,48-0,341,Bernoulli,LeastSqs-Prop,-0.1373720770961264
16707,0.2,2,2304,1,48-0,341,Bernoulli,LeastSqs-Num,0.386939676036622
16708,0.2,2,2304,1,48-0,341,Bernoulli,Diff-Means-Stnd,-0.6681254968928892
16709,0.2,2,2304,1,48-0,341,Bernoulli,Diff-Means-Frac-0.75,-0.6481365729766737
16710,0.2,2,2304,1,48-0,342,Bernoulli,Graph-Aware,-0.0031874061580597158
16711,0.2,2,2304,1,48-0,342,Bernoulli,LeastSqs-Prop,-0.22559294384678247
16712,0.2,2,2304,1,48-0,342,Bernoulli,LeastSqs-Num,0.2684625170727248
16713,0.2,2,2304,1,48-0,342,Bernoulli,Diff-Means-Stnd,-0.6656149213986013
16714,0.2,2,2304,1,48-0,342,Bernoulli,Diff-Means-Frac-0.75,-1.137360933931145
16715,0.2,2,2304,1,48-0,343,Bernoulli,Graph-Aware,-0.27029343523793575
16716,0.2,2,2304,1,48-0,343,Bernoulli,LeastSqs-Prop,-0.19691316150519417
16717,0.2,2,2304,1,48-0,343,Bernoulli,LeastSqs-Num,0.3039128078986644
16718,0.2,2,2304,1,48-0,343,Bernoulli,Diff-Means-Stnd,-0.6585533427764162
16719,0.2,2,2304,1,48-0,343,Bernoulli,Diff-Means-Frac-0.75,-1.1350787627468637
16720,0.2,2,2304,1,48-0,344,Bernoulli,Graph-Aware,0.07490741935119553
16721,0.2,2,2304,1,48-0,344,Bernoulli,LeastSqs-Prop,-0.20249879865402903
16722,0.2,2,2304,1,48-0,344,Bernoulli,LeastSqs-Num,0.2873948841344397
16723,0.2,2,2304,1,48-0,344,Bernoulli,Diff-Means-Stnd,-0.6617863011718043
16724,0.2,2,2304,1,48-0,344,Bernoulli,Diff-Means-Frac-0.75,-1.1383525419331129
16725,0.2,2,2304,1,48-0,345,Bernoulli,Graph-Aware,0.1552357769465539
16726,0.2,2,2304,1,48-0,345,Bernoulli,LeastSqs-Prop,-0.20046001115343576
16727,0.2,2,2304,1,48-0,345,Bernoulli,LeastSqs-Num,0.3152068891235153
16728,0.2,2,2304,1,48-0,345,Bernoulli,Diff-Means-Stnd,-0.6531336454455992
16729,0.2,2,2304,1,48-0,345,Bernoulli,Diff-Means-Frac-0.75,-0.68175663540488
16730,0.2,2,2304,1,48-0,346,Bernoulli,Graph-Aware,0.2815132435810581
16731,0.2,2,2304,1,48-0,346,Bernoulli,LeastSqs-Prop,-0.20212054998623188
16732,0.2,2,2304,1,48-0,346,Bernoulli,LeastSqs-Num,0.31193997112301897
16733,0.2,2,2304,1,48-0,346,Bernoulli,Diff-Means-Stnd,-0.645806863974066
16734,0.2,2,2304,1,48-0,346,Bernoulli,Diff-Means-Frac-0.75,-0.511979806606978
16735,0.2,2,2304,1,48-0,347,Bernoulli,Graph-Aware,-0.2559972436102737
16736,0.2,2,2304,1,48-0,347,Bernoulli,LeastSqs-Prop,-0.1696181387873073
16737,0.2,2,2304,1,48-0,347,Bernoulli,LeastSqs-Num,0.32699814473422634
16738,0.2,2,2304,1,48-0,347,Bernoulli,Diff-Means-Stnd,-0.6618627873878461
16739,0.2,2,2304,1,48-0,347,Bernoulli,Diff-Means-Frac-0.75,-1.134930357459848
16740,0.2,2,2304,1,48-0,348,Bernoulli,Graph-Aware,0.05812599514599103
16741,0.2,2,2304,1,48-0,348,Bernoulli,LeastSqs-Prop,-0.2104900288593046
16742,0.2,2,2304,1,48-0,348,Bernoulli,LeastSqs-Num,0.2735868954787055
16743,0.2,2,2304,1,48-0,348,Bernoulli,Diff-Means-Stnd,-0.6741380598438835
16744,0.2,2,2304,1,48-0,348,Bernoulli,Diff-Means-Frac-0.75,-1.1387327000341805
16745,0.2,2,2304,1,48-0,349,Bernoulli,Graph-Aware,0.15912306231202822
16746,0.2,2,2304,1,48-0,349,Bernoulli,LeastSqs-Prop,-0.22349607077551834
16747,0.2,2,2304,1,48-0,349,Bernoulli,LeastSqs-Num,0.29896598606766867
16748,0.2,2,2304,1,48-0,349,Bernoulli,Diff-Means-Stnd,-0.6677812503954108
16749,0.2,2,2304,1,48-0,349,Bernoulli,Diff-Means-Frac-0.75,-0.8964679570780489
16750,0.2,2,2304,1,48-0,350,Bernoulli,Graph-Aware,-0.18672024223689732
16751,0.2,2,2304,1,48-0,350,Bernoulli,LeastSqs-Prop,-0.14397171121478836
16752,0.2,2,2304,1,48-0,350,Bernoulli,LeastSqs-Num,0.3682761078922229
16753,0.2,2,2304,1,48-0,350,Bernoulli,Diff-Means-Stnd,-0.6583413401372574
16754,0.2,2,2304,1,48-0,350,Bernoulli,Diff-Means-Frac-0.75,-1.1420332987088497
16755,0.2,2,2304,1,48-0,351,Bernoulli,Graph-Aware,0.02442291529465901
16756,0.2,2,2304,1,48-0,351,Bernoulli,LeastSqs-Prop,-0.24490744543172324
16757,0.2,2,2304,1,48-0,351,Bernoulli,LeastSqs-Num,0.32326550605973337
16758,0.2,2,2304,1,48-0,351,Bernoulli,Diff-Means-Stnd,-0.6663423223322766
16759,0.2,2,2304,1,48-0,351,Bernoulli,Diff-Means-Frac-0.75,-0.3997513892528222
16760,0.2,2,2304,1,48-0,352,Bernoulli,Graph-Aware,0.07844573982025496
16761,0.2,2,2304,1,48-0,352,Bernoulli,LeastSqs-Prop,-0.16542825291914176
16762,0.2,2,2304,1,48-0,352,Bernoulli,LeastSqs-Num,0.2864238337848439
16763,0.2,2,2304,1,48-0,352,Bernoulli,Diff-Means-Stnd,-0.6627535284562013
16764,0.2,2,2304,1,48-0,352,Bernoulli,Diff-Means-Frac-0.75,-1.1335438940288303
16765,0.2,2,2304,1,48-0,353,Bernoulli,Graph-Aware,-0.25838639259059215
16766,0.2,2,2304,1,48-0,353,Bernoulli,LeastSqs-Prop,-0.2105717759004669
16767,0.2,2,2304,1,48-0,353,Bernoulli,LeastSqs-Num,0.30991954802385124
16768,0.2,2,2304,1,48-0,353,Bernoulli,Diff-Means-Stnd,-0.6764965056886751
16769,0.2,2,2304,1,48-0,353,Bernoulli,Diff-Means-Frac-0.75,-1.1422633376147977
16770,0.2,2,2304,1,48-0,354,Bernoulli,Graph-Aware,0.1320860046815189
16771,0.2,2,2304,1,48-0,354,Bernoulli,LeastSqs-Prop,-0.16242219247405368
16772,0.2,2,2304,1,48-0,354,Bernoulli,LeastSqs-Num,0.29121398757602535
16773,0.2,2,2304,1,48-0,354,Bernoulli,Diff-Means-Stnd,-0.6632672661833152
16774,0.2,2,2304,1,48-0,354,Bernoulli,Diff-Means-Frac-0.75,-1.121074955672747
16775,0.2,2,2304,1,48-0,355,Bernoulli,Graph-Aware,-0.4119891604551135
16776,0.2,2,2304,1,48-0,355,Bernoulli,LeastSqs-Prop,-0.2024095233317197
16777,0.2,2,2304,1,48-0,355,Bernoulli,LeastSqs-Num,0.3122720801356958
16778,0.2,2,2304,1,48-0,355,Bernoulli,Diff-Means-Stnd,-0.6702983116298838
16779,0.2,2,2304,1,48-0,355,Bernoulli,Diff-Means-Frac-0.75,-1.1409658755519632
16780,0.2,2,2304,1,48-0,356,Bernoulli,Graph-Aware,0.2655679531744665
16781,0.2,2,2304,1,48-0,356,Bernoulli,LeastSqs-Prop,-0.14231833445809605
16782,0.2,2,2304,1,48-0,356,Bernoulli,LeastSqs-Num,0.3811364707905784
16783,0.2,2,2304,1,48-0,356,Bernoulli,Diff-Means-Stnd,-0.652979259263653
16784,0.2,2,2304,1,48-0,356,Bernoulli,Diff-Means-Frac-0.75,-1.1383498934469116
16785,0.2,2,2304,1,48-0,357,Bernoulli,Graph-Aware,0.12056161498424851
16786,0.2,2,2304,1,48-0,357,Bernoulli,LeastSqs-Prop,-0.22022413208287922
16787,0.2,2,2304,1,48-0,357,Bernoulli,LeastSqs-Num,0.3226010343269968
16788,0.2,2,2304,1,48-0,357,Bernoulli,Diff-Means-Stnd,-0.6697133340989109
16789,0.2,2,2304,1,48-0,357,Bernoulli,Diff-Means-Frac-0.75,-0.7477229863177213
16790,0.2,2,2304,1,48-0,358,Bernoulli,Graph-Aware,-0.4602585541843024
16791,0.2,2,2304,1,48-0,358,Bernoulli,LeastSqs-Prop,-0.21681432163319128
16792,0.2,2,2304,1,48-0,358,Bernoulli,LeastSqs-Num,0.3321524749477035
16793,0.2,2,2304,1,48-0,358,Bernoulli,Diff-Means-Stnd,-0.6639135910480587
16794,0.2,2,2304,1,48-0,358,Bernoulli,Diff-Means-Frac-0.75,-1.1425843698319724
16795,0.2,2,2304,1,48-0,359,Bernoulli,Graph-Aware,-0.020870613174382033
16796,0.2,2,2304,1,48-0,359,Bernoulli,LeastSqs-Prop,-0.2242579883590436
16797,0.2,2,2304,1,48-0,359,Bernoulli,LeastSqs-Num,0.2545962312418315
16798,0.2,2,2304,1,48-0,359,Bernoulli,Diff-Means-Stnd,-0.6478975766604024
16799,0.2,2,2304,1,48-0,359,Bernoulli,Diff-Means-Frac-0.75,-0.9849747789556675
16800,0.2,2,2304,1,48-0,360,Bernoulli,Graph-Aware,-0.4215703062406715
16801,0.2,2,2304,1,48-0,360,Bernoulli,LeastSqs-Prop,-0.16210539141360064
16802,0.2,2,2304,1,48-0,360,Bernoulli,LeastSqs-Num,0.3414240512220583
16803,0.2,2,2304,1,48-0,360,Bernoulli,Diff-Means-Stnd,-0.6638944658889167
16804,0.2,2,2304,1,48-0,360,Bernoulli,Diff-Means-Frac-0.75,-1.1345081594100705
16805,0.2,2,2304,1,48-0,361,Bernoulli,Graph-Aware,0.12130394985459088
16806,0.2,2,2304,1,48-0,361,Bernoulli,LeastSqs-Prop,-0.15911232440351136
16807,0.2,2,2304,1,48-0,361,Bernoulli,LeastSqs-Num,0.2973019937464693
16808,0.2,2,2304,1,48-0,361,Bernoulli,Diff-Means-Stnd,-0.6676947247563226
16809,0.2,2,2304,1,48-0,361,Bernoulli,Diff-Means-Frac-0.75,-1.1390514079665535
16810,0.2,2,2304,1,48-0,362,Bernoulli,Graph-Aware,0.27076355944873065
16811,0.2,2,2304,1,48-0,362,Bernoulli,LeastSqs-Prop,-0.212692609277272
16812,0.2,2,2304,1,48-0,362,Bernoulli,LeastSqs-Num,0.3010048775065102
16813,0.2,2,2304,1,48-0,362,Bernoulli,Diff-Means-Stnd,-0.6396731029913065
16814,0.2,2,2304,1,48-0,362,Bernoulli,Diff-Means-Frac-0.75,-1.1401070521369496
16815,0.2,2,2304,1,48-0,363,Bernoulli,Graph-Aware,-0.01766478572960774
16816,0.2,2,2304,1,48-0,363,Bernoulli,LeastSqs-Prop,-0.20992741922465094
16817,0.2,2,2304,1,48-0,363,Bernoulli,LeastSqs-Num,0.2865323703368715
16818,0.2,2,2304,1,48-0,363,Bernoulli,Diff-Means-Stnd,-0.652651140718513
16819,0.2,2,2304,1,48-0,363,Bernoulli,Diff-Means-Frac-0.75,-1.1350195519274462
16820,0.2,2,2304,1,48-0,364,Bernoulli,Graph-Aware,0.12755188668437753
16821,0.2,2,2304,1,48-0,364,Bernoulli,LeastSqs-Prop,-0.22471832924599694
16822,0.2,2,2304,1,48-0,364,Bernoulli,LeastSqs-Num,0.29020062057209683
16823,0.2,2,2304,1,48-0,364,Bernoulli,Diff-Means-Stnd,-0.6692232235134626
16824,0.2,2,2304,1,48-0,364,Bernoulli,Diff-Means-Frac-0.75,-0.41116047810056455
16825,0.2,2,2304,1,48-0,365,Bernoulli,Graph-Aware,0.570411861192831
16826,0.2,2,2304,1,48-0,365,Bernoulli,LeastSqs-Prop,-0.19916408411705896
16827,0.2,2,2304,1,48-0,365,Bernoulli,LeastSqs-Num,0.3213415262273226
16828,0.2,2,2304,1,48-0,365,Bernoulli,Diff-Means-Stnd,-0.6438152369591442
16829,0.2,2,2304,1,48-0,365,Bernoulli,Diff-Means-Frac-0.75,-0.4125985634033984
16830,0.2,2,2304,1,48-0,366,Bernoulli,Graph-Aware,-0.045271145640847596
16831,0.2,2,2304,1,48-0,366,Bernoulli,LeastSqs-Prop,-0.1889847701207843
16832,0.2,2,2304,1,48-0,366,Bernoulli,LeastSqs-Num,0.27224379013478006
16833,0.2,2,2304,1,48-0,366,Bernoulli,Diff-Means-Stnd,-0.6493909600969251
16834,0.2,2,2304,1,48-0,366,Bernoulli,Diff-Means-Frac-0.75,-0.34559583714196584
16835,0.2,2,2304,1,48-0,367,Bernoulli,Graph-Aware,-0.22430470120395188
16836,0.2,2,2304,1,48-0,367,Bernoulli,LeastSqs-Prop,-0.17141716770241566
16837,0.2,2,2304,1,48-0,367,Bernoulli,LeastSqs-Num,0.32157317895255827
16838,0.2,2,2304,1,48-0,367,Bernoulli,Diff-Means-Stnd,-0.6386614768644872
16839,0.2,2,2304,1,48-0,367,Bernoulli,Diff-Means-Frac-0.75,-0.48117394572556543
16840,0.2,2,2304,1,48-0,368,Bernoulli,Graph-Aware,-0.07902477433091919
16841,0.2,2,2304,1,48-0,368,Bernoulli,LeastSqs-Prop,-0.22146116125899046
16842,0.2,2,2304,1,48-0,368,Bernoulli,LeastSqs-Num,0.3592436756126376
16843,0.2,2,2304,1,48-0,368,Bernoulli,Diff-Means-Stnd,-0.6608980877093511
16844,0.2,2,2304,1,48-0,368,Bernoulli,Diff-Means-Frac-0.75,-0.6604686531888875
16845,0.2,2,2304,1,48-0,369,Bernoulli,Graph-Aware,0.2693151599184647
16846,0.2,2,2304,1,48-0,369,Bernoulli,LeastSqs-Prop,-0.2116925216072619
16847,0.2,2,2304,1,48-0,369,Bernoulli,LeastSqs-Num,0.2966025242292714
16848,0.2,2,2304,1,48-0,369,Bernoulli,Diff-Means-Stnd,-0.6683954522490433
