,Estimator,graph,rep,n,p,ratio,Bias
24780,diff_means_frac,sw,956,4096,0.5,2,-0.6458447771009644
24781,diff_means,sw,956,4096,0.5,2,-0.8305330973874497
24782,SumIPS-Linear,sw,956,4096,0.5,2,-0.0009630603893430177
24783,OLS,sw,956,4096,0.5,2,-0.18944851084984787
24784,Graph-Agnostic,sw,956,4096,0.5,2,-0.009548270761484401
24785,diff_means_frac,sw,957,4096,0.5,2,-0.7342264684054397
24786,diff_means,sw,957,4096,0.5,2,-0.8410528593894797
24787,SumIPS-Linear,sw,957,4096,0.5,2,-0.1600070149479932
24788,OLS,sw,957,4096,0.5,2,-0.23875552613514067
24789,Graph-Agnostic,sw,957,4096,0.5,2,-0.02089422568221259
24790,diff_means_frac,sw,958,4096,0.5,2,-0.7537143634864049
24791,diff_means,sw,958,4096,0.5,2,-0.8784674350199436
24792,SumIPS-Linear,sw,958,4096,0.5,2,-0.5562568934531318
24793,OLS,sw,958,4096,0.5,2,-0.24962886146864238
24794,Graph-Agnostic,sw,958,4096,0.5,2,-0.011237965778960352
24795,diff_means_frac,sw,959,4096,0.5,2,-0.6888786375012259
24796,diff_means,sw,959,4096,0.5,2,-0.8303857867162057
24797,SumIPS-Linear,sw,959,4096,0.5,2,0.4571669999241738
24798,OLS,sw,959,4096,0.5,2,-0.2230467557530687
24799,Graph-Agnostic,sw,959,4096,0.5,2,0.021221589416737914
24800,diff_means_frac,sw,960,4096,0.5,2,-0.6663382506974328
24801,diff_means,sw,960,4096,0.5,2,-0.8477027991238181
24802,SumIPS-Linear,sw,960,4096,0.5,2,0.08812679882543195
24803,OLS,sw,960,4096,0.5,2,-0.35102885184985433
24804,Graph-Agnostic,sw,960,4096,0.5,2,0.02060267410832641
24805,diff_means_frac,sw,961,4096,0.5,2,-0.710071311720045
24806,diff_means,sw,961,4096,0.5,2,-0.8399441022090474
24807,SumIPS-Linear,sw,961,4096,0.5,2,-0.5880445836341917
24808,OLS,sw,961,4096,0.5,2,-0.29500949725278247
24809,Graph-Agnostic,sw,961,4096,0.5,2,-0.04049097994474357
24810,diff_means_frac,sw,962,4096,0.5,2,-0.6808985916677553
24811,diff_means,sw,962,4096,0.5,2,-0.8481658439209495
24812,SumIPS-Linear,sw,962,4096,0.5,2,-0.08277860915687472
24813,OLS,sw,962,4096,0.5,2,-0.2154966314763338
24814,Graph-Agnostic,sw,962,4096,0.5,2,-0.0029088096847680544
24815,diff_means_frac,sw,963,4096,0.5,2,-0.6638109683407175
24816,diff_means,sw,963,4096,0.5,2,-0.8432944295176236
24817,SumIPS-Linear,sw,963,4096,0.5,2,-0.3492577917778202
24818,OLS,sw,963,4096,0.5,2,-0.2048982459264232
24819,Graph-Agnostic,sw,963,4096,0.5,2,-0.005826745138532187
24820,diff_means_frac,sw,964,4096,0.5,2,-0.7162995764095846
24821,diff_means,sw,964,4096,0.5,2,-0.8830748497970049
24822,SumIPS-Linear,sw,964,4096,0.5,2,-0.45591605626869125
24823,OLS,sw,964,4096,0.5,2,-0.29414621012770514
24824,Graph-Agnostic,sw,964,4096,0.5,2,0.0002458338884470305
24825,diff_means_frac,sw,965,4096,0.5,2,-0.6307839273180218
24826,diff_means,sw,965,4096,0.5,2,-0.8221270901027012
24827,SumIPS-Linear,sw,965,4096,0.5,2,-0.12320881864393486
24828,OLS,sw,965,4096,0.5,2,-0.2300356139052261
24829,Graph-Agnostic,sw,965,4096,0.5,2,-0.0006045586931768062
24830,diff_means_frac,sw,966,4096,0.5,2,-0.7351832400090229
24831,diff_means,sw,966,4096,0.5,2,-0.8616999559253049
24832,SumIPS-Linear,sw,966,4096,0.5,2,-0.4476832500278069
24833,OLS,sw,966,4096,0.5,2,-0.23136819910180165
24834,Graph-Agnostic,sw,966,4096,0.5,2,-0.028273750911878795
24835,diff_means_frac,sw,967,4096,0.5,2,-0.6319703455117596
24836,diff_means,sw,967,4096,0.5,2,-0.8284517176254171
24837,SumIPS-Linear,sw,967,4096,0.5,2,-0.5347484831290835
24838,OLS,sw,967,4096,0.5,2,-0.2475877946262254
24839,Graph-Agnostic,sw,967,4096,0.5,2,-0.01998338660454216
24840,diff_means_frac,sw,968,4096,0.5,2,-0.6798416068057004
24841,diff_means,sw,968,4096,0.5,2,-0.8550570235311755
24842,SumIPS-Linear,sw,968,4096,0.5,2,-0.40616594338290934
24843,OLS,sw,968,4096,0.5,2,-0.23696590629982017
24844,Graph-Agnostic,sw,968,4096,0.5,2,-0.016628939454972656
24845,diff_means_frac,sw,969,4096,0.5,2,-0.7359324244563464
24846,diff_means,sw,969,4096,0.5,2,-0.8547255248293694
24847,SumIPS-Linear,sw,969,4096,0.5,2,-0.40167623160181737
24848,OLS,sw,969,4096,0.5,2,-0.25415846803868725
24849,Graph-Agnostic,sw,969,4096,0.5,2,-0.015648227728446745
24850,diff_means_frac,sw,970,4096,0.5,2,-0.7191201007107219
24851,diff_means,sw,970,4096,0.5,2,-0.8644890622265062
24852,SumIPS-Linear,sw,970,4096,0.5,2,-0.868918069491487
24853,OLS,sw,970,4096,0.5,2,-0.31799492525241785
24854,Graph-Agnostic,sw,970,4096,0.5,2,-0.03254309618339934
24855,diff_means_frac,sw,971,4096,0.5,2,-0.6982456050295188
24856,diff_means,sw,971,4096,0.5,2,-0.8635788092628672
24857,SumIPS-Linear,sw,971,4096,0.5,2,-0.13480105500635084
24858,OLS,sw,971,4096,0.5,2,-0.21482997968789336
24859,Graph-Agnostic,sw,971,4096,0.5,2,0.0023432813034786957
24860,diff_means_frac,sw,972,4096,0.5,2,-0.6767507201382637
24861,diff_means,sw,972,4096,0.5,2,-0.8306840615094939
24862,SumIPS-Linear,sw,972,4096,0.5,2,-0.48325105644884286
24863,OLS,sw,972,4096,0.5,2,-0.24455084726959628
24864,Graph-Agnostic,sw,972,4096,0.5,2,-0.027342798591034313
24865,diff_means_frac,sw,973,4096,0.5,2,-0.702145759943552
24866,diff_means,sw,973,4096,0.5,2,-0.8600725242566637
24867,SumIPS-Linear,sw,973,4096,0.5,2,-0.527621707026717
24868,OLS,sw,973,4096,0.5,2,-0.2896787113367367
24869,Graph-Agnostic,sw,973,4096,0.5,2,-0.004454665735620145
24870,diff_means_frac,sw,974,4096,0.5,2,-0.6930435486732084
24871,diff_means,sw,974,4096,0.5,2,-0.8582394625836662
24872,SumIPS-Linear,sw,974,4096,0.5,2,-0.2448232559512988
24873,OLS,sw,974,4096,0.5,2,-0.24420068690008717
24874,Graph-Agnostic,sw,974,4096,0.5,2,-0.002597180505780617
24875,diff_means_frac,sw,975,4096,0.5,2,-0.7301000385537956
24876,diff_means,sw,975,4096,0.5,2,-0.8189026569000736
24877,SumIPS-Linear,sw,975,4096,0.5,2,-0.20925414775750437
24878,OLS,sw,975,4096,0.5,2,-0.23945056831254727
24879,Graph-Agnostic,sw,975,4096,0.5,2,-0.02202408493917932
24880,diff_means_frac,sw,976,4096,0.5,2,-0.6762250744781195
24881,diff_means,sw,976,4096,0.5,2,-0.8386309231670631
24882,SumIPS-Linear,sw,976,4096,0.5,2,-0.24661720626589867
24883,OLS,sw,976,4096,0.5,2,-0.2394395558765693
24884,Graph-Agnostic,sw,976,4096,0.5,2,-0.0032501052989990635
24885,diff_means_frac,sw,977,4096,0.5,2,-0.6900393376414623
24886,diff_means,sw,977,4096,0.5,2,-0.8119150656728673
24887,SumIPS-Linear,sw,977,4096,0.5,2,-0.517769324852659
24888,OLS,sw,977,4096,0.5,2,-0.20473747435484968
24889,Graph-Agnostic,sw,977,4096,0.5,2,-0.028945607050355003
24890,diff_means_frac,sw,978,4096,0.5,2,-0.693202498660925
24891,diff_means,sw,978,4096,0.5,2,-0.8623751040598794
24892,SumIPS-Linear,sw,978,4096,0.5,2,0.15114082768183051
24893,OLS,sw,978,4096,0.5,2,-0.18822394769654344
24894,Graph-Agnostic,sw,978,4096,0.5,2,0.016678424711972645
24895,diff_means_frac,sw,979,4096,0.5,2,-0.6602906781107768
24896,diff_means,sw,979,4096,0.5,2,-0.8407368126106579
24897,SumIPS-Linear,sw,979,4096,0.5,2,-0.5340638130387712
24898,OLS,sw,979,4096,0.5,2,-0.21429018337036046
24899,Graph-Agnostic,sw,979,4096,0.5,2,-0.03130142457912363
24900,diff_means_frac,sw,980,4096,0.5,2,-0.7296806167110702
24901,diff_means,sw,980,4096,0.5,2,-0.8731018193137948
24902,SumIPS-Linear,sw,980,4096,0.5,2,-0.4768657887729603
24903,OLS,sw,980,4096,0.5,2,-0.31823961695272646
24904,Graph-Agnostic,sw,980,4096,0.5,2,-0.017852709907929983
24905,diff_means_frac,sw,981,4096,0.5,2,-0.7345858113684431
24906,diff_means,sw,981,4096,0.5,2,-0.8387847589070566
24907,SumIPS-Linear,sw,981,4096,0.5,2,-0.3451095228499151
24908,OLS,sw,981,4096,0.5,2,-0.23235566889557527
24909,Graph-Agnostic,sw,981,4096,0.5,2,-0.012691291836187942
24910,diff_means_frac,sw,982,4096,0.5,2,-0.6919327069447008
24911,diff_means,sw,982,4096,0.5,2,-0.8402005381485069
24912,SumIPS-Linear,sw,982,4096,0.5,2,0.18726635389892712
24913,OLS,sw,982,4096,0.5,2,-0.20965864701178705
24914,Graph-Agnostic,sw,982,4096,0.5,2,0.0038501564237507016
24915,diff_means_frac,sw,983,4096,0.5,2,-0.6877827869204437
24916,diff_means,sw,983,4096,0.5,2,-0.8596438633805343
24917,SumIPS-Linear,sw,983,4096,0.5,2,-0.2369803487549035
24918,OLS,sw,983,4096,0.5,2,-0.28187839159414513
24919,Graph-Agnostic,sw,983,4096,0.5,2,0.0029945350949783767
24920,diff_means_frac,sw,984,4096,0.5,2,-0.7028382106770547
24921,diff_means,sw,984,4096,0.5,2,-0.8215915744477027
24922,SumIPS-Linear,sw,984,4096,0.5,2,-0.6907059276273908
24923,OLS,sw,984,4096,0.5,2,-0.23834946536094684
24924,Graph-Agnostic,sw,984,4096,0.5,2,-0.012261340370641537
24925,diff_means_frac,sw,985,4096,0.5,2,-0.6994442543411956
24926,diff_means,sw,985,4096,0.5,2,-0.8577266653415265
24927,SumIPS-Linear,sw,985,4096,0.5,2,0.2861937951787394
24928,OLS,sw,985,4096,0.5,2,-0.2732085128110016
24929,Graph-Agnostic,sw,985,4096,0.5,2,0.023363353112709682
24930,diff_means_frac,sw,986,4096,0.5,2,-0.6788218530683016
24931,diff_means,sw,986,4096,0.5,2,-0.8313203653189626
24932,SumIPS-Linear,sw,986,4096,0.5,2,0.04858611249834751
24933,OLS,sw,986,4096,0.5,2,-0.25751002530004635
24934,Graph-Agnostic,sw,986,4096,0.5,2,0.0065201067389164865
24935,diff_means_frac,sw,987,4096,0.5,2,-0.6703867869062887
24936,diff_means,sw,987,4096,0.5,2,-0.8301505034097038
24937,SumIPS-Linear,sw,987,4096,0.5,2,0.3282120139552056
24938,OLS,sw,987,4096,0.5,2,-0.2249499866353575
24939,Graph-Agnostic,sw,987,4096,0.5,2,0.006298240224351795
24940,diff_means_frac,sw,988,4096,0.5,2,-0.6877227505718857
24941,diff_means,sw,988,4096,0.5,2,-0.8571077316795304
24942,SumIPS-Linear,sw,988,4096,0.5,2,0.27368294763299006
24943,OLS,sw,988,4096,0.5,2,-0.18828926619373954
24944,Graph-Agnostic,sw,988,4096,0.5,2,0.026250644950923697
24945,diff_means_frac,sw,989,4096,0.5,2,-0.6388859589992484
24946,diff_means,sw,989,4096,0.5,2,-0.8470528662236599
24947,SumIPS-Linear,sw,989,4096,0.5,2,-0.6999086605037973
24948,OLS,sw,989,4096,0.5,2,-0.27813245004613185
24949,Graph-Agnostic,sw,989,4096,0.5,2,-0.011370438974402809
24950,diff_means_frac,sw,990,4096,0.5,2,-0.6580526469650065
24951,diff_means,sw,990,4096,0.5,2,-0.8297006048172056
24952,SumIPS-Linear,sw,990,4096,0.5,2,-0.3241126701123201
24953,OLS,sw,990,4096,0.5,2,-0.19892172582891307
24954,Graph-Agnostic,sw,990,4096,0.5,2,-0.011599502406419552
24955,diff_means_frac,sw,991,4096,0.5,2,-0.6852731430958893
24956,diff_means,sw,991,4096,0.5,2,-0.824084677059572
24957,SumIPS-Linear,sw,991,4096,0.5,2,-0.04553837706333816
24958,OLS,sw,991,4096,0.5,2,-0.21684016938041842
24959,Graph-Agnostic,sw,991,4096,0.5,2,0.022517237780171267
24960,diff_means_frac,sw,992,4096,0.5,2,-0.6961300573336098
24961,diff_means,sw,992,4096,0.5,2,-0.8333873251818325
24962,SumIPS-Linear,sw,992,4096,0.5,2,0.12889913933581962
24963,OLS,sw,992,4096,0.5,2,-0.30325261668644643
24964,Graph-Agnostic,sw,992,4096,0.5,2,0.01542635465478306
24965,diff_means_frac,sw,993,4096,0.5,2,-0.6932798955391293
24966,diff_means,sw,993,4096,0.5,2,-0.8391209961821267
24967,SumIPS-Linear,sw,993,4096,0.5,2,0.03400276540743566
24968,OLS,sw,993,4096,0.5,2,-0.2609650573524982
24969,Graph-Agnostic,sw,993,4096,0.5,2,0.01593247737624879
24970,diff_means_frac,sw,994,4096,0.5,2,-0.7081831673112764
24971,diff_means,sw,994,4096,0.5,2,-0.8133011974980531
24972,SumIPS-Linear,sw,994,4096,0.5,2,-0.17089192245971013
24973,OLS,sw,994,4096,0.5,2,-0.2506745136281039
24974,Graph-Agnostic,sw,994,4096,0.5,2,0.007782778668568415
24975,diff_means_frac,sw,995,4096,0.5,2,-0.6960751245836667
24976,diff_means,sw,995,4096,0.5,2,-0.83578555347249
24977,SumIPS-Linear,sw,995,4096,0.5,2,0.12058133619297481
24978,OLS,sw,995,4096,0.5,2,-0.26727984327917154
24979,Graph-Agnostic,sw,995,4096,0.5,2,0.02684398374704252
24980,diff_means_frac,sw,996,4096,0.5,2,-0.7165495491363775
24981,diff_means,sw,996,4096,0.5,2,-0.8568200874680918
24982,SumIPS-Linear,sw,996,4096,0.5,2,-0.1776701970435246
24983,OLS,sw,996,4096,0.5,2,-0.2636566010721703
24984,Graph-Agnostic,sw,996,4096,0.5,2,0.0010678038207132686
24985,diff_means_frac,sw,997,4096,0.5,2,-0.7519313108878072
24986,diff_means,sw,997,4096,0.5,2,-0.8412100319914062
24987,SumIPS-Linear,sw,997,4096,0.5,2,-0.13357242867112906
24988,OLS,sw,997,4096,0.5,2,-0.2767514832336799
24989,Graph-Agnostic,sw,997,4096,0.5,2,0.0043622374448075395
24990,diff_means_frac,sw,998,4096,0.5,2,-0.6481613349577372
24991,diff_means,sw,998,4096,0.5,2,-0.8312362725171977
24992,SumIPS-Linear,sw,998,4096,0.5,2,-0.35384477242820367
24993,OLS,sw,998,4096,0.5,2,-0.171696527785467
24994,Graph-Agnostic,sw,998,4096,0.5,2,-0.017077227300861496
24995,diff_means_frac,sw,999,4096,0.5,2,-0.6769765799882237
24996,diff_means,sw,999,4096,0.5,2,-0.8239635462469084
24997,SumIPS-Linear,sw,999,4096,0.5,2,0.303590282742901
24998,OLS,sw,999,4096,0.5,2,-0.2614952074709323
24999,Graph-Agnostic,sw,999,4096,0.5,2,0.015681403239165552
25000,diff_means_frac,sw,0,9216,0.5,2,-0.6962902323362875
25001,diff_means,sw,0,9216,0.5,2,-0.8755471480046071
25002,SumIPS-Linear,sw,0,9216,0.5,2,-0.5481670153620879
25003,OLS,sw,0,9216,0.5,2,-0.27320471366767857
25004,Graph-Agnostic,sw,0,9216,0.5,2,-0.021126488754385282
25005,diff_means_frac,sw,1,9216,0.5,2,-0.7074793664858702
25006,diff_means,sw,1,9216,0.5,2,-0.8649105131035745
25007,SumIPS-Linear,sw,1,9216,0.5,2,-0.38217517243104127
25008,OLS,sw,1,9216,0.5,2,-0.275706965379175
25009,Graph-Agnostic,sw,1,9216,0.5,2,-0.0006927960240199464
25010,diff_means_frac,sw,2,9216,0.5,2,-0.7250794520421424
25011,diff_means,sw,2,9216,0.5,2,-0.8397122839553931
25012,SumIPS-Linear,sw,2,9216,0.5,2,-0.08107682053825194
25013,OLS,sw,2,9216,0.5,2,-0.2955762605310258
25014,Graph-Agnostic,sw,2,9216,0.5,2,0.010342483206821507
25015,diff_means_frac,sw,3,9216,0.5,2,-0.6812949568192016
25016,diff_means,sw,3,9216,0.5,2,-0.8603810620681227
25017,SumIPS-Linear,sw,3,9216,0.5,2,-0.13204803838619142
25018,OLS,sw,3,9216,0.5,2,-0.2717159582985394
25019,Graph-Agnostic,sw,3,9216,0.5,2,0.0071110899251317855
25020,diff_means_frac,sw,4,9216,0.5,2,-0.7523127598553291
25021,diff_means,sw,4,9216,0.5,2,-0.8536796590997704
25022,SumIPS-Linear,sw,4,9216,0.5,2,-0.4008246807416088
25023,OLS,sw,4,9216,0.5,2,-0.26941571316186247
25024,Graph-Agnostic,sw,4,9216,0.5,2,-0.012731182050324799
25025,diff_means_frac,sw,5,9216,0.5,2,-0.6992022511388178
25026,diff_means,sw,5,9216,0.5,2,-0.8534053334242604
25027,SumIPS-Linear,sw,5,9216,0.5,2,-0.456346843648014
25028,OLS,sw,5,9216,0.5,2,-0.3121616047896719
25029,Graph-Agnostic,sw,5,9216,0.5,2,-0.00945498662911164
25030,diff_means_frac,sw,6,9216,0.5,2,-0.6804413797650285
25031,diff_means,sw,6,9216,0.5,2,-0.8542205331697567
25032,SumIPS-Linear,sw,6,9216,0.5,2,-0.0018601781166151911
25033,OLS,sw,6,9216,0.5,2,-0.26461289517629133
25034,Graph-Agnostic,sw,6,9216,0.5,2,0.017751146967218776
25035,diff_means_frac,sw,7,9216,0.5,2,-0.6898850002463793
25036,diff_means,sw,7,9216,0.5,2,-0.8289989805788399
25037,SumIPS-Linear,sw,7,9216,0.5,2,-0.16198530240120407
25038,OLS,sw,7,9216,0.5,2,-0.2659556718061028
25039,Graph-Agnostic,sw,7,9216,0.5,2,0.0027830403579380486
25040,diff_means_frac,sw,8,9216,0.5,2,-0.7016744284814701
25041,diff_means,sw,8,9216,0.5,2,-0.8679653245630917
25042,SumIPS-Linear,sw,8,9216,0.5,2,0.17294566231259959
25043,OLS,sw,8,9216,0.5,2,-0.2854520088690337
25044,Graph-Agnostic,sw,8,9216,0.5,2,0.016843871111394362
25045,diff_means_frac,sw,9,9216,0.5,2,-0.7263388371237356
25046,diff_means,sw,9,9216,0.5,2,-0.8487712236478054
25047,SumIPS-Linear,sw,9,9216,0.5,2,0.3038284037148317
25048,OLS,sw,9,9216,0.5,2,-0.30446775213663074
25049,Graph-Agnostic,sw,9,9216,0.5,2,0.023112906553875497
25050,diff_means_frac,sw,10,9216,0.5,2,-0.7206642700796116
25051,diff_means,sw,10,9216,0.5,2,-0.8659327912212486
25052,SumIPS-Linear,sw,10,9216,0.5,2,-0.24926778029345545
25053,OLS,sw,10,9216,0.5,2,-0.29238396045388854
25054,Graph-Agnostic,sw,10,9216,0.5,2,-0.0032204018546480705
25055,diff_means_frac,sw,11,9216,0.5,2,-0.7104729507246315
25056,diff_means,sw,11,9216,0.5,2,-0.8518942355059218
25057,SumIPS-Linear,sw,11,9216,0.5,2,-0.1795006576040093
25058,OLS,sw,11,9216,0.5,2,-0.26910700500585877
25059,Graph-Agnostic,sw,11,9216,0.5,2,-0.008406990869959207
25060,diff_means_frac,sw,12,9216,0.5,2,-0.6933825539998268
25061,diff_means,sw,12,9216,0.5,2,-0.8389055117491746
25062,SumIPS-Linear,sw,12,9216,0.5,2,0.1695250451675028
25063,OLS,sw,12,9216,0.5,2,-0.1990522909188262
25064,Graph-Agnostic,sw,12,9216,0.5,2,0.006342085795966298
25065,diff_means_frac,sw,13,9216,0.5,2,-0.708913827906267
25066,diff_means,sw,13,9216,0.5,2,-0.8406769073362506
25067,SumIPS-Linear,sw,13,9216,0.5,2,0.05334817895445114
25068,OLS,sw,13,9216,0.5,2,-0.220204656774709
25069,Graph-Agnostic,sw,13,9216,0.5,2,0.008176395036571886
25070,diff_means_frac,sw,14,9216,0.5,2,-0.7098961457110116
25071,diff_means,sw,14,9216,0.5,2,-0.8501977172553848
25072,SumIPS-Linear,sw,14,9216,0.5,2,-0.2759248020044469
25073,OLS,sw,14,9216,0.5,2,-0.2245122433872999
25074,Graph-Agnostic,sw,14,9216,0.5,2,-0.011008981772238137
25075,diff_means_frac,sw,15,9216,0.5,2,-0.6963795145526718
25076,diff_means,sw,15,9216,0.5,2,-0.8453373416192569
25077,SumIPS-Linear,sw,15,9216,0.5,2,-0.1105365400369729
25078,OLS,sw,15,9216,0.5,2,-0.24833129979271065
25079,Graph-Agnostic,sw,15,9216,0.5,2,0.008685020278347094
25080,diff_means_frac,sw,16,9216,0.5,2,-0.7186149762667183
25081,diff_means,sw,16,9216,0.5,2,-0.8379450465809871
25082,SumIPS-Linear,sw,16,9216,0.5,2,-0.38963921807589497
25083,OLS,sw,16,9216,0.5,2,-0.26755283322726203
25084,Graph-Agnostic,sw,16,9216,0.5,2,-0.01149219962382812
25085,diff_means_frac,sw,17,9216,0.5,2,-0.6706857103309914
25086,diff_means,sw,17,9216,0.5,2,-0.8415057762961605
25087,SumIPS-Linear,sw,17,9216,0.5,2,0.13093061667207406
25088,OLS,sw,17,9216,0.5,2,-0.2104943379408477
25089,Graph-Agnostic,sw,17,9216,0.5,2,0.01000612575518111
25090,diff_means_frac,sw,18,9216,0.5,2,-0.7054291461181302
25091,diff_means,sw,18,9216,0.5,2,-0.8528992079336705
25092,SumIPS-Linear,sw,18,9216,0.5,2,-0.23874995419651818
25093,OLS,sw,18,9216,0.5,2,-0.2519643695266317
25094,Graph-Agnostic,sw,18,9216,0.5,2,-0.003800977162924317
25095,diff_means_frac,sw,19,9216,0.5,2,-0.6995915861600738
25096,diff_means,sw,19,9216,0.5,2,-0.8559188741717922
25097,SumIPS-Linear,sw,19,9216,0.5,2,-0.258138693709673
25098,OLS,sw,19,9216,0.5,2,-0.25444593831648404
25099,Graph-Agnostic,sw,19,9216,0.5,2,-0.0021701437878640854
25100,diff_means_frac,sw,20,9216,0.5,2,-0.6701424294714324
25101,diff_means,sw,20,9216,0.5,2,-0.8397576411199704
25102,SumIPS-Linear,sw,20,9216,0.5,2,-0.09804275643193973
25103,OLS,sw,20,9216,0.5,2,-0.3129546834460506
25104,Graph-Agnostic,sw,20,9216,0.5,2,0.008387043603054726
25105,diff_means_frac,sw,21,9216,0.5,2,-0.7028042500727364
25106,diff_means,sw,21,9216,0.5,2,-0.8494044171121722
25107,SumIPS-Linear,sw,21,9216,0.5,2,0.07951132596290383
25108,OLS,sw,21,9216,0.5,2,-0.2757099083080534
25109,Graph-Agnostic,sw,21,9216,0.5,2,0.01892731050773131
25110,diff_means_frac,sw,22,9216,0.5,2,-0.7072090704111275
25111,diff_means,sw,22,9216,0.5,2,-0.8484829088782114
25112,SumIPS-Linear,sw,22,9216,0.5,2,-0.1569751303558751
25113,OLS,sw,22,9216,0.5,2,-0.2718937300327367
25114,Graph-Agnostic,sw,22,9216,0.5,2,-0.008016006709866831
25115,diff_means_frac,sw,23,9216,0.5,2,-0.6782565955748278
25116,diff_means,sw,23,9216,0.5,2,-0.8426120316263033
25117,SumIPS-Linear,sw,23,9216,0.5,2,-0.39860659993574404
25118,OLS,sw,23,9216,0.5,2,-0.28560403491276215
25119,Graph-Agnostic,sw,23,9216,0.5,2,-0.011058401419436046
25120,diff_means_frac,sw,24,9216,0.5,2,-0.6893157131508729
25121,diff_means,sw,24,9216,0.5,2,-0.8162614064692297
25122,SumIPS-Linear,sw,24,9216,0.5,2,-0.128674705175131
25123,OLS,sw,24,9216,0.5,2,-0.2478156154412766
25124,Graph-Agnostic,sw,24,9216,0.5,2,-0.0008948656835721909
25125,diff_means_frac,sw,25,9216,0.5,2,-0.7095678074318534
25126,diff_means,sw,25,9216,0.5,2,-0.8300020644810808
25127,SumIPS-Linear,sw,25,9216,0.5,2,-0.2946470604491651
25128,OLS,sw,25,9216,0.5,2,-0.2570225862830764
25129,Graph-Agnostic,sw,25,9216,0.5,2,-0.011318837085009909
25130,diff_means_frac,sw,26,9216,0.5,2,-0.7353851136270799
25131,diff_means,sw,26,9216,0.5,2,-0.8464912471534312
25132,SumIPS-Linear,sw,26,9216,0.5,2,-0.3185138919376038
25133,OLS,sw,26,9216,0.5,2,-0.2825003924839402
25134,Graph-Agnostic,sw,26,9216,0.5,2,-0.007335128468052039
25135,diff_means_frac,sw,27,9216,0.5,2,-0.6721649215678517
25136,diff_means,sw,27,9216,0.5,2,-0.8491380806869032
25137,SumIPS-Linear,sw,27,9216,0.5,2,-0.3376367202501919
25138,OLS,sw,27,9216,0.5,2,-0.24364711191541955
25139,Graph-Agnostic,sw,27,9216,0.5,2,-0.01030745943857622
25140,diff_means_frac,sw,28,9216,0.5,2,-0.6952752220912335
25141,diff_means,sw,28,9216,0.5,2,-0.8423223198869261
25142,SumIPS-Linear,sw,28,9216,0.5,2,-0.26498047546934644
25143,OLS,sw,28,9216,0.5,2,-0.29315041084773735
25144,Graph-Agnostic,sw,28,9216,0.5,2,-0.00781846005552963
25145,diff_means_frac,sw,29,9216,0.5,2,-0.6887071542883686
25146,diff_means,sw,29,9216,0.5,2,-0.8506953520085204
25147,SumIPS-Linear,sw,29,9216,0.5,2,0.10479250693577866
25148,OLS,sw,29,9216,0.5,2,-0.23537415932384748
25149,Graph-Agnostic,sw,29,9216,0.5,2,0.016848255136633957
25150,diff_means_frac,sw,30,9216,0.5,2,-0.7214425083878858
25151,diff_means,sw,30,9216,0.5,2,-0.8474367279937867
25152,SumIPS-Linear,sw,30,9216,0.5,2,-0.08027228697686153
25153,OLS,sw,30,9216,0.5,2,-0.2706606976976127
25154,Graph-Agnostic,sw,30,9216,0.5,2,-0.008315459987677876
25155,diff_means_frac,sw,31,9216,0.5,2,-0.7189838257760433
25156,diff_means,sw,31,9216,0.5,2,-0.8586141835760931
25157,SumIPS-Linear,sw,31,9216,0.5,2,-0.556904536317201
25158,OLS,sw,31,9216,0.5,2,-0.28517487635584576
25159,Graph-Agnostic,sw,31,9216,0.5,2,-0.008981939757564254
25160,diff_means_frac,sw,32,9216,0.5,2,-0.714359330974756
25161,diff_means,sw,32,9216,0.5,2,-0.8467578832146833
25162,SumIPS-Linear,sw,32,9216,0.5,2,-0.14899979209967948
25163,OLS,sw,32,9216,0.5,2,-0.26573037456332665
25164,Graph-Agnostic,sw,32,9216,0.5,2,-0.010565394692004427
25165,diff_means_frac,sw,33,9216,0.5,2,-0.687226190085869
25166,diff_means,sw,33,9216,0.5,2,-0.8571370566683646
25167,SumIPS-Linear,sw,33,9216,0.5,2,-0.35794723140418866
25168,OLS,sw,33,9216,0.5,2,-0.2650770200117546
25169,Graph-Agnostic,sw,33,9216,0.5,2,-0.012688347791281565
25170,diff_means_frac,sw,34,9216,0.5,2,-0.7439829703907052
25171,diff_means,sw,34,9216,0.5,2,-0.8314279804143163
25172,SumIPS-Linear,sw,34,9216,0.5,2,-0.2028274909852099
25173,OLS,sw,34,9216,0.5,2,-0.27619355565616366
25174,Graph-Agnostic,sw,34,9216,0.5,2,-0.005079335418840365
